,y_eval,y_pred,diff
21889,4.0,4.0,0.0
21959,1.0,1.0,0.0
21962,1.0,2.0,1.0
21963,2.0,3.0,1.0
21964,1.0,3.0,2.0
21965,1.0,2.0,1.0
21967,4.0,4.0,0.0
21970,4.0,4.0,0.0
21971,4.0,4.0,0.0
21972,1.0,3.0,2.0
21973,2.0,3.0,1.0
22146,4.0,4.0,0.0
22147,1.0,2.0,1.0
22148,1.0,3.0,2.0
22149,2.0,3.0,1.0
22150,4.0,4.0,0.0
22152,1.0,1.0,0.0
22380,2.0,2.0,0.0
22381,2.0,3.0,1.0
22382,4.0,4.0,0.0
22386,2.0,3.0,1.0
22387,2.0,3.0,1.0
22388,4.0,4.0,0.0
22389,1.0,2.0,1.0
22390,2.0,4.0,2.0
22391,3.0,3.0,0.0
22392,2.0,1.0,-1.0
22393,4.0,4.0,0.0
22394,4.0,4.0,0.0
22395,2.0,3.0,1.0
22398,1.0,2.0,1.0
22399,1.0,2.0,1.0
22401,4.0,4.0,0.0
22403,2.0,2.0,0.0
22404,3.0,3.0,0.0
22405,3.0,2.0,-1.0
22406,1.0,2.0,1.0
22407,1.0,1.0,0.0
22408,1.0,2.0,1.0
